7660__rewritten_44__follows_52	fef-fragment03	advcl	rewritten	VBN	follows	VBZ	It helped us to derive Biot-Savart 's law , it will come handy later in solving certain radiation problems , and it often leads to nice formulae , e.g. for the magnetic flux crossing a surface , defined as [formula] that may be rewritten in terms of the vector potential as follows : [formula] where C is the curve enclosing the surface . 
7660__[formula]_54__follows_52	fef-fragment03	dobj	follows	VBZ	[formula]	NN	It helped us to derive Biot-Savart 's law , it will come handy later in solving certain radiation problems , and it often leads to nice formulae , e.g. for the magnetic flux crossing a surface , defined as [formula] that may be rewritten in terms of the vector potential as follows : [formula] where C is the curve enclosing the surface . 
7660__follows_52__[formula]_54	fef-fragment03	dobj	follows	VBZ	[formula]	NN	It helped us to derive Biot-Savart 's law , it will come handy later in solving certain radiation problems , and it often leads to nice formulae , e.g. for the magnetic flux crossing a surface , defined as [formula] that may be rewritten in terms of the vector potential as follows : [formula] where C is the curve enclosing the surface . 
7660__curve_59__[formula]_54	fef-fragment03	acl:relcl	[formula]	NN	curve	NN	It helped us to derive Biot-Savart 's law , it will come handy later in solving certain radiation problems , and it often leads to nice formulae , e.g. for the magnetic flux crossing a surface , defined as [formula] that may be rewritten in terms of the vector potential as follows : [formula] where C is the curve enclosing the surface . 
7661__serve_12__formulae_9	fef-fragment03	acl:relcl	formulae	NNS	serve	VB	We have now collected a good number of formulae which will serve us well in the following sections . 
7661__formulae_9__serve_12	fef-fragment03	acl:relcl	formulae	NNS	serve	VB	We have now collected a good number of formulae which will serve us well in the following sections . 
7661__sections_18__serve_12	fef-fragment03	nmod	serve	VB	sections	NNS	We have now collected a good number of formulae which will serve us well in the following sections . 
7661__sections_18__following_17	fef-fragment03	amod	sections	NNS	following	VBG	We have now collected a good number of formulae which will serve us well in the following sections . 
7661__serve_12__sections_18	fef-fragment03	nmod	serve	VB	sections	NNS	We have now collected a good number of formulae which will serve us well in the following sections . 
7661__following_17__sections_18	fef-fragment03	amod	sections	NNS	following	VBG	We have now collected a good number of formulae which will serve us well in the following sections . 
7662__currents_14__steady_13	fef-fragment03	amod	currents	NNS	steady	JJ	Before going on , just a few words about the classification of steady currents . 
7662__classification_11__currents_14	fef-fragment03	nmod	classification	NN	currents	NNS	Before going on , just a few words about the classification of steady currents . 
7662__steady_13__currents_14	fef-fragment03	amod	currents	NNS	steady	JJ	Before going on , just a few words about the classification of steady currents . 
7663__divided_5__roughly_4	fef-fragment03	advmod	divided	VBN	roughly	RB	It may be roughly divided into two parts : magnetostatics and the rest . 
7663__roughly_4__divided_5	fef-fragment03	advmod	divided	VBN	roughly	RB	It may be roughly divided into two parts : magnetostatics and the rest . 
7664__rest_5__Sections_8	fef-fragment03	dep	rest	NN	Sections	NNS	We shall discuss the rest first ( Sections 3.2–3.5 ) , and that will give us some idea of the relative significance of electric and magnetic fields . 
7664__idea_18__significance_22	fef-fragment03	nmod	idea	NN	significance	NN	We shall discuss the rest first ( Sections 3.2–3.5 ) , and that will give us some idea of the relative significance of electric and magnetic fields . 
7664__relative_21__significance_22	fef-fragment03	amod	significance	NN	relative	JJ	We shall discuss the rest first ( Sections 3.2–3.5 ) , and that will give us some idea of the relative significance of electric and magnetic fields . 
7664__fields_27__significance_22	fef-fragment03	nmod	significance	NN	fields	NNS	We shall discuss the rest first ( Sections 3.2–3.5 ) , and that will give us some idea of the relative significance of electric and magnetic fields . 
7664__significance_22__fields_27	fef-fragment03	nmod	significance	NN	fields	NNS	We shall discuss the rest first ( Sections 3.2–3.5 ) , and that will give us some idea of the relative significance of electric and magnetic fields . 
7664__electric_24__fields_27	fef-fragment03	amod	fields	NNS	electric	JJ	We shall discuss the rest first ( Sections 3.2–3.5 ) , and that will give us some idea of the relative significance of electric and magnetic fields . 
7664__magnetic_26__fields_27	fef-fragment03	amod	fields	NNS	magnetic	JJ	We shall discuss the rest first ( Sections 3.2–3.5 ) , and that will give us some idea of the relative significance of electric and magnetic fields . 
7665__concerned_4__Sections_1	fef-fragment03	nsubjpass	concerned	VBN	Sections	NNS	Sections 3.6–3.16 are concerned with magnetostatics , where electric fields are assumed to be zero and the interrelationship of J , H , and B are studied . 
7665__Sections_1__concerned_4	fef-fragment03	nsubjpass	concerned	VBN	Sections	NNS	Sections 3.6–3.16 are concerned with magnetostatics , where electric fields are assumed to be zero and the interrelationship of J , H , and B are studied . 
7665__magnetostatics_6__concerned_4	fef-fragment03	nmod	concerned	VBN	magnetostatics	NNS	Sections 3.6–3.16 are concerned with magnetostatics , where electric fields are assumed to be zero and the interrelationship of J , H , and B are studied . 
7665__electric_9__fields_10	fef-fragment03	amod	fields	NNS	electric	JJ	Sections 3.6–3.16 are concerned with magnetostatics , where electric fields are assumed to be zero and the interrelationship of J , H , and B are studied . 
7665__assumed_12__fields_10	fef-fragment03	nsubjpass	assumed	VBN	fields	NNS	Sections 3.6–3.16 are concerned with magnetostatics , where electric fields are assumed to be zero and the interrelationship of J , H , and B are studied . 
7665__magnetostatics_6__assumed_12	fef-fragment03	acl:relcl	magnetostatics	NNS	assumed	VBN	Sections 3.6–3.16 are concerned with magnetostatics , where electric fields are assumed to be zero and the interrelationship of J , H , and B are studied . 
7665__fields_10__assumed_12	fef-fragment03	nsubjpass	assumed	VBN	fields	NNS	Sections 3.6–3.16 are concerned with magnetostatics , where electric fields are assumed to be zero and the interrelationship of J , H , and B are studied . 
7665__interrelationship_18__studied_27	fef-fragment03	nsubjpass	studied	VBN	interrelationship	NN	Sections 3.6–3.16 are concerned with magnetostatics , where electric fields are assumed to be zero and the interrelationship of J , H , and B are studied . 
7666__configuration_13__appear_18	fef-fragment03	nmod	appear	VBP	configuration	NN	Since we have so many variables , and since in each physical configuration only some of them appear , we will record ( just for this chapter ) the non-zero variables in each section heading . 
7666__record_22__appear_18	fef-fragment03	advcl	record	VB	appear	VBP	Since we have so many variables , and since in each physical configuration only some of them appear , we will record ( just for this chapter ) the non-zero variables in each section heading . 
7666__heading_35__section_34	fef-fragment03	acl	section	NN	heading	VBG	Since we have so many variables , and since in each physical configuration only some of them appear , we will record ( just for this chapter ) the non-zero variables in each section heading . 
7668__defocusing_2__beam_6	fef-fragment03	nmod	defocusing	NN	beam	NN	The defocusing of an electron beam ( J , E , D , p , H , B ) 
7668__electron_5__beam_6	fef-fragment03	compound	beam	NN	electron	NN	The defocusing of an electron beam ( J , E , D , p , H , B ) 
7669__charges_10__positive_7	fef-fragment03	amod	charges	NNS	positive	JJ	We have so far talked about positive and negative charges , about point charges , and distributed charge . 
7669__charges_10__negative_9	fef-fragment03	amod	charges	NNS	negative	JJ	We have so far talked about positive and negative charges , about point charges , and distributed charge . 
7669__talked_5__charges_10	fef-fragment03	nmod	talked	VBN	charges	NNS	We have so far talked about positive and negative charges , about point charges , and distributed charge . 
7669__positive_7__charges_10	fef-fragment03	amod	charges	NNS	positive	JJ	We have so far talked about positive and negative charges , about point charges , and distributed charge . 
7669__negative_9__charges_10	fef-fragment03	amod	charges	NNS	negative	JJ	We have so far talked about positive and negative charges , about point charges , and distributed charge . 
7669__talked_5__charges_14	fef-fragment03	nmod	talked	VBN	charges	NNS	We have so far talked about positive and negative charges , about point charges , and distributed charge . 
7669__distributed_17__charge_18	fef-fragment03	amod	charge	NN	distributed	VBN	We have so far talked about positive and negative charges , about point charges , and distributed charge . 
7670__concept_6__charge_10	fef-fragment03	nmod	concept	NN	charge	NN	I shall now introduce the concept of an elementary charge , 1.6 × 10 -19 C , carried by an elementary particle called the electron . 
7670__elementary_9__charge_10	fef-fragment03	amod	charge	NN	elementary	JJ	I shall now introduce the concept of an elementary charge , 1.6 × 10 -19 C , carried by an elementary particle called the electron . 
7670__concept_6__carried_18	fef-fragment03	acl	concept	NN	carried	VBN	I shall now introduce the concept of an elementary charge , 1.6 × 10 -19 C , carried by an elementary particle called the electron . 
7670__particle_22__carried_18	fef-fragment03	nmod	carried	VBN	particle	NN	I shall now introduce the concept of an elementary charge , 1.6 × 10 -19 C , carried by an elementary particle called the electron . 
7670__concept_6__called_23	fef-fragment03	nsubj	called	VBD	concept	NN	I shall now introduce the concept of an elementary charge , 1.6 × 10 -19 C , carried by an elementary particle called the electron . 
7670__electron_25__called_23	fef-fragment03	dobj	called	VBD	electron	NN	I shall now introduce the concept of an elementary charge , 1.6 × 10 -19 C , carried by an elementary particle called the electron . 
7672__theory_7__study_5	fef-fragment03	dobj	study	VB	theory	NN	It is possible to study electromagnetic theory without ever mentioning the word electron , but since it has become such a household word and is used so often we can just as well make use of it . 
7672__mentioning_10__study_5	fef-fragment03	advcl	study	VB	mentioning	VBG	It is possible to study electromagnetic theory without ever mentioning the word electron , but since it has become such a household word and is used so often we can just as well make use of it . 
7672__word_23__household_22	fef-fragment03	compound	word	NN	household	NN	It is possible to study electromagnetic theory without ever mentioning the word electron , but since it has become such a household word and is used so often we can just as well make use of it . 
7673__consider_7__section_4	fef-fragment03	nmod	consider	VB	section	NN	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__electron_10__section_4	fef-fragment03	reln-obj	electron	NN	section	NN	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__beam_11__section_4	fef-fragment03	reln-obj	beam	NN	section	NN	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__section_4__consider_7	fef-fragment03	nmod	consider	VB	section	NN	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__beam_11__consider_7	fef-fragment03	dobj	consider	VB	beam	NN	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__consider_7__beam_11	fef-fragment03	dobj	consider	VB	beam	NN	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__cylindrical_9__beam_11	fef-fragment03	amod	beam	NN	cylindrical	JJ	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__electron_10__beam_11	fef-fragment03	compound	beam	NN	electron	NN	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__radius_13__beam_11	fef-fragment03	nmod	beam	NN	radius	NN	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__section_4__beam_11	fef-fragment03	reln-obj	beam	NN	section	NN	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__density_19__charge_18	fef-fragment03	compound	density	NN	charge	NN	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__charge_18__density_19	fef-fragment03	compound	density	NN	charge	NN	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__uniform_21__density_19	fef-fragment03	nsubj	uniform	JJ	density	NN	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__uniform_21__travel_30	fef-fragment03	dobj	uniform	JJ	travel	VBP	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__velocity_32__travel_30	fef-fragment03	nmod	travel	VBP	velocity	NN	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7673__electrons_29__travel_30	fef-fragment03	nsubj	travel	VBP	electrons	NNS	In the present section we shall consider a cylindrical electron beam of radius a in which the charge density is uniform ( p = Po ) and all electrons travel with velocity v. 
7674__produced_15__beams_12	fef-fragment03	nsubjpass	produced	VBN	beams	NNS	We are not going to enquire into the details how such beams can be produced ( it belongs to the subject of physical electronics ) ; we shall accept the fact that the beam exists and will try to work out the forces on the outermost electrons . 
7674__belongs_18__subject_21	fef-fragment03	nmod	belongs	VBZ	subject	NN	We are not going to enquire into the details how such beams can be produced ( it belongs to the subject of physical electronics ) ; we shall accept the fact that the beam exists and will try to work out the forces on the outermost electrons . 
7674__electronics_24__subject_21	fef-fragment03	nmod	subject	NN	electronics	NNS	We are not going to enquire into the details how such beams can be produced ( it belongs to the subject of physical electronics ) ; we shall accept the fact that the beam exists and will try to work out the forces on the outermost electrons . 
7674__exists_35__beam_34	fef-fragment03	nsubj	exists	VBZ	beam	NN	We are not going to enquire into the details how such beams can be produced ( it belongs to the subject of physical electronics ) ; we shall accept the fact that the beam exists and will try to work out the forces on the outermost electrons . 
7674__try_38__beam_34	fef-fragment03	nsubj	try	VB	beam	NN	We are not going to enquire into the details how such beams can be produced ( it belongs to the subject of physical electronics ) ; we shall accept the fact that the beam exists and will try to work out the forces on the outermost electrons . 
7674__electrons_47__forces_43	fef-fragment03	nmod	forces	NNS	electrons	NNS	We are not going to enquire into the details how such beams can be produced ( it belongs to the subject of physical electronics ) ; we shall accept the fact that the beam exists and will try to work out the forces on the outermost electrons . 
7675__net_8__charge_9	fef-fragment03	amod	charge	NN	net	JJ	There is now cylindrical symmetry and a net charge per unit length [formula] , yielding for the radial component of the electric field [formula] . 
7675__[formula]_13__charge_9	fef-fragment03	nmod	charge	NN	[formula]	NN	There is now cylindrical symmetry and a net charge per unit length [formula] , yielding for the radial component of the electric field [formula] . 
7675__symmetry_5__charge_9	fef-fragment03	subj-obj	symmetry	NN	charge	NN	There is now cylindrical symmetry and a net charge per unit length [formula] , yielding for the radial component of the electric field [formula] . 
7675__charge_9__[formula]_13	fef-fragment03	nmod	charge	NN	[formula]	NN	There is now cylindrical symmetry and a net charge per unit length [formula] , yielding for the radial component of the electric field [formula] . 
7675__unit_11__[formula]_13	fef-fragment03	compound	[formula]	NN	unit	NN	There is now cylindrical symmetry and a net charge per unit length [formula] , yielding for the radial component of the electric field [formula] . 
7675__length_12__[formula]_13	fef-fragment03	compound	[formula]	NN	length	NN	There is now cylindrical symmetry and a net charge per unit length [formula] , yielding for the radial component of the electric field [formula] . 
7675__component_19__yielding_15	fef-fragment03	nmod	yielding	VBG	component	NN	There is now cylindrical symmetry and a net charge per unit length [formula] , yielding for the radial component of the electric field [formula] . 
7675__yielding_15__component_19	fef-fragment03	nmod	yielding	VBG	component	NN	There is now cylindrical symmetry and a net charge per unit length [formula] , yielding for the radial component of the electric field [formula] . 
7675__radial_18__component_19	fef-fragment03	amod	component	NN	radial	JJ	There is now cylindrical symmetry and a net charge per unit length [formula] , yielding for the radial component of the electric field [formula] . 
7675__field_23__component_19	fef-fragment03	nmod	component	NN	field	NN	There is now cylindrical symmetry and a net charge per unit length [formula] , yielding for the radial component of the electric field [formula] . 
7675__component_19__field_23	fef-fragment03	nmod	component	NN	field	NN	There is now cylindrical symmetry and a net charge per unit length [formula] , yielding for the radial component of the electric field [formula] . 
7675__electric_22__field_23	fef-fragment03	amod	field	NN	electric	JJ	There is now cylindrical symmetry and a net charge per unit length [formula] , yielding for the radial component of the electric field [formula] . 
7675__[formula]_24__field_23	fef-fragment03	dep	field	NN	[formula]	NN	There is now cylindrical symmetry and a net charge per unit length [formula] , yielding for the radial component of the electric field [formula] . 
7675__field_23__[formula]_24	fef-fragment03	dep	field	NN	[formula]	NN	There is now cylindrical symmetry and a net charge per unit length [formula] , yielding for the radial component of the electric field [formula] . 
7676__magnetic_2__field_3	fef-fragment03	amod	field	NN	magnetic	JJ	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__obtained_6__field_3	fef-fragment03	nsubjpass	obtained	VBN	field	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__follows_18__obtained_6	fef-fragment03	advcl	obtained	VBN	follows	VBZ	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__field_3__obtained_6	fef-fragment03	nsubjpass	obtained	VBN	field	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__eqn_12__obtained_6	fef-fragment03	nmod	obtained	VBN	eqn	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__eqn_12__law_10	fef-fragment03	compound	eqn	NN	law	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__obtained_6__follows_18	fef-fragment03	advcl	obtained	VBN	follows	VBZ	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__current_42__[formula]_19	fef-fragment03	acl:relcl	[formula]	NN	current	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__component_51__[formula]_19	fef-fragment03	nsubj	component	NN	[formula]	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__integral_24__line_23	fef-fragment03	amod	line	NN	integral	JJ	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__circle_29__line_23	fef-fragment03	subj-obj	line	NN	circle	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__[formula]_19__current_42	fef-fragment03	acl:relcl	[formula]	NN	current	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__total_41__current_42	fef-fragment03	amod	current	NN	total	JJ	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__beam_45__current_42	fef-fragment03	nmod	current	NN	beam	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__[formula]_47__current_42	fef-fragment03	nmod	current	NN	[formula]	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__current_42__beam_45	fef-fragment03	nmod	current	NN	beam	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__current_42__[formula]_47	fef-fragment03	nmod	current	NN	[formula]	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__azimuthal_50__component_51	fef-fragment03	amod	component	NN	azimuthal	JJ	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__[formula]_19__component_51	fef-fragment03	nsubj	component	NN	[formula]	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__field_55__component_51	fef-fragment03	nmod	component	NN	field	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__component_51__field_55	fef-fragment03	nmod	component	NN	field	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__magnetic_54__field_55	fef-fragment03	amod	field	NN	magnetic	JJ	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__system_60__field_55	fef-fragment03	nmod	field	NN	system	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__system_60__specified_61	fef-fragment03	acl	system	NN	specified	VBN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__[formula_63__specified_61	fef-fragment03	nmod	specified	VBN	[formula	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7676__specified_61__[formula_63	fef-fragment03	nmod	specified	VBN	[formula	NN	The magnetic field may be obtained from Ampère 's law ( eqn ( 3.21 ) ) as follows [formula] , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and [formula] is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by [formula ] . 
7678__electric_2__force_3	fef-fragment03	amod	force	NN	electric	JJ	The electric force on an electron of charge e travelling at the edge of the beam ( R = a ) is it is in the radial direction pointing outwards . 
7678__electron_6__force_3	fef-fragment03	nmod	force	NN	electron	NN	The electric force on an electron of charge e travelling at the edge of the beam ( R = a ) is it is in the radial direction pointing outwards . 
7678__electron_6__charge_8	fef-fragment03	nmod	electron	NN	charge	NN	The electric force on an electron of charge e travelling at the edge of the beam ( R = a ) is it is in the radial direction pointing outwards . 
7678__edge_13__travelling_10	fef-fragment03	nmod	travelling	VBG	edge	NN	The electric force on an electron of charge e travelling at the edge of the beam ( R = a ) is it is in the radial direction pointing outwards . 
7679__magnetic_2__force_3	fef-fragment03	amod	force	NN	magnetic	JJ	The magnetic force is perpendicular both to the direction of motion ( +z axis ) and the direction of magnetic field ( [formula ] direction ) . 
7679__perpendicular_5__force_3	fef-fragment03	nsubj	perpendicular	JJ	force	NN	The magnetic force is perpendicular both to the direction of motion ( +z axis ) and the direction of magnetic field ( [formula ] direction ) . 
7679__direction_9__force_3	fef-fragment03	subj-obj	force	NN	direction	NN	The magnetic force is perpendicular both to the direction of motion ( +z axis ) and the direction of magnetic field ( [formula ] direction ) . 
7679__direction_18__field_21	fef-fragment03	nmod	direction	NN	field	NN	The magnetic force is perpendicular both to the direction of motion ( +z axis ) and the direction of magnetic field ( [formula ] direction ) . 
7679__magnetic_20__field_21	fef-fragment03	amod	field	NN	magnetic	JJ	The magnetic force is perpendicular both to the direction of motion ( +z axis ) and the direction of magnetic field ( [formula ] direction ) . 
7679__[formula_23__field_21	fef-fragment03	dep	field	NN	[formula	NN	The magnetic force is perpendicular both to the direction of motion ( +z axis ) and the direction of magnetic field ( [formula ] direction ) . 
7679__field_21__[formula_23	fef-fragment03	dep	field	NN	[formula	NN	The magnetic force is perpendicular both to the direction of motion ( +z axis ) and the direction of magnetic field ( [formula ] direction ) . 
7679__direction_25__[formula_23	fef-fragment03	dep	[formula	NN	direction	NN	The magnetic force is perpendicular both to the direction of motion ( +z axis ) and the direction of magnetic field ( [formula ] direction ) . 
7680__inward_9__force_10	fef-fragment03	amod	force	NN	inward	JJ	The vectorial product v X B gives an inward force in the radial direction . 
7680__direction_14__force_10	fef-fragment03	nmod	force	NN	direction	NN	The vectorial product v X B gives an inward force in the radial direction . 
7681__net_3__force_4	fef-fragment03	amod	force	NN	net	JJ	Hence the net force on the electron is [formula ] . 
7681__electron_7__force_4	fef-fragment03	nmod	force	NN	electron	NN	Hence the net force on the electron is [formula ] . 
7681__[formula_9__force_4	fef-fragment03	subj-obj	force	NN	[formula	JJ	Hence the net force on the electron is [formula ] . 
7681__Hence_1__force_4	fef-fragment03	subj-obj	force	NN	Hence	RB	Hence the net force on the electron is [formula ] . 
7681__force_4__[formula_9	fef-fragment03	subj-obj	force	NN	[formula	JJ	Hence the net force on the electron is [formula ] . 
7682__relationship_8__[formula_9	fef-fragment03	dep	relationship	NN	[formula	NN	Noting that [formula ] and anticipating the relationship [formula ] to be derived in Section 5.7 , we get the following formula for the force [formula ] , where c is the velocity of light . 
7682__derived_13__[formula_9	fef-fragment03	acl	[formula	NN	derived	VBN	Noting that [formula ] and anticipating the relationship [formula ] to be derived in Section 5.7 , we get the following formula for the force [formula ] , where c is the velocity of light . 
7682__[formula_9__derived_13	fef-fragment03	acl	[formula	NN	derived	VBN	Noting that [formula ] and anticipating the relationship [formula ] to be derived in Section 5.7 , we get the following formula for the force [formula ] , where c is the velocity of light . 
7682__Section_15__derived_13	fef-fragment03	nmod	derived	VBN	Section	NN	Noting that [formula ] and anticipating the relationship [formula ] to be derived in Section 5.7 , we get the following formula for the force [formula ] , where c is the velocity of light . 
7682__derived_13__Section_15	fef-fragment03	nmod	derived	VBN	Section	NN	Noting that [formula ] and anticipating the relationship [formula ] to be derived in Section 5.7 , we get the following formula for the force [formula ] , where c is the velocity of light . 
